case_id,activity,enable_time,start_time,end_time,resource
459,N,2012-04-26 12:11:53.188053+00:00,2012-04-26 12:11:53.188053+00:00,2012-04-26 12:16:53.188053+00:00,Giorno
464,I,2012-04-26 12:16:10.520449+00:00,2012-04-26 12:16:10.520449+00:00,2012-04-26 12:21:10.520449+00:00,Jolyne
462,O,2012-04-26 12:16:43.850219+00:00,2012-04-26 12:16:43.850219+00:00,2012-04-26 12:21:43.850219+00:00,Jonathan
459,P,2012-04-26 12:16:53.188053+00:00,2012-04-26 12:16:53.188053+00:00,2012-04-26 12:21:53.188053+00:00,Giorno
464,J,2012-04-26 12:21:10.520449+00:00,2012-04-26 12:21:10.520449+00:00,2012-04-26 12:26:10.520449+00:00,Jolyne
462,I,2012-04-26 12:21:43.850219+00:00,2012-04-26 12:21:43.850219+00:00,2012-04-26 12:26:43.850219+00:00,Jonathan
464,K,2012-04-26 12:26:10.520449+00:00,2012-04-26 12:26:10.520449+00:00,2012-04-26 12:31:10.520449+00:00,Giorno
462,L,2012-04-26 12:26:43.850219+00:00,2012-04-26 12:26:43.850219+00:00,2012-04-26 12:31:43.850219+00:00,Jolyne
464,N,2012-04-26 12:31:10.520449+00:00,2012-04-26 12:31:10.520449+00:00,2012-04-26 12:36:10.520449+00:00,Jonathan
462,M,2012-04-26 12:31:43.850219+00:00,2012-04-26 12:31:43.850219+00:00,2012-04-26 12:36:43.850219+00:00,Giorno
464,O,2012-04-26 12:36:10.520449+00:00,2012-04-26 12:36:10.520449+00:00,2012-04-26 12:41:10.520449+00:00,Jolyne
462,N,2012-04-26 12:36:43.850219+00:00,2012-04-26 12:36:43.850219+00:00,2012-04-26 12:41:43.850219+00:00,Jonathan
465,A,2012-04-26 12:40:12.519472+00:00,2012-04-26 12:40:12.519472+00:00,2012-04-26 12:45:12.519472+00:00,Pucci
464,I,2012-04-26 12:41:10.520449+00:00,2012-04-26 12:41:10.520449+00:00,2012-04-26 12:46:10.520449+00:00,Giorno
462,P,2012-04-26 12:41:43.850219+00:00,2012-04-26 12:41:43.850219+00:00,2012-04-26 12:46:43.850219+00:00,Jolyne
465,B,2012-04-26 12:45:12.519472+00:00,2012-04-26 12:45:12.519472+00:00,2012-04-26 12:50:12.519472+00:00,DIO
464,J,2012-04-26 12:46:10.520449+00:00,2012-04-26 12:46:10.520449+00:00,2012-04-26 12:51:10.520449+00:00,Jonathan
465,C,2012-04-26 12:50:12.519472+00:00,2012-04-26 12:50:12.519472+00:00,2012-04-26 12:55:12.519472+00:00,Pucci
464,K,2012-04-26 12:51:10.520449+00:00,2012-04-26 12:51:10.520449+00:00,2012-04-26 12:56:10.520449+00:00,Giorno
465,D,2012-04-26 12:55:12.519472+00:00,2012-04-26 12:55:12.519472+00:00,2012-04-26 13:00:12.519472+00:00,DIO
464,N,2012-04-26 12:56:10.520449+00:00,2012-04-26 12:56:10.520449+00:00,2012-04-26 13:01:10.520449+00:00,Jolyne
465,I,2012-04-26 13:00:12.519472+00:00,2012-04-26 13:00:12.519472+00:00,2012-04-26 13:05:12.519472+00:00,Jonathan
464,P,2012-04-26 13:01:10.520449+00:00,2012-04-26 13:01:10.520449+00:00,2012-04-26 13:06:10.520449+00:00,Giorno
465,L,2012-04-26 13:05:12.519472+00:00,2012-04-26 13:05:12.519472+00:00,2012-04-26 13:10:12.519472+00:00,Jolyne
466,A,2012-04-26 13:06:23.304080+00:00,2012-04-26 13:06:23.304080+00:00,2012-04-26 13:11:23.304080+00:00,Pucci
465,M,2012-04-26 13:10:12.519472+00:00,2012-04-26 13:10:12.519472+00:00,2012-04-26 13:15:12.519472+00:00,Jonathan
466,B,2012-04-26 13:11:23.304080+00:00,2012-04-26 13:11:23.304080+00:00,2012-04-26 13:16:23.304080+00:00,DIO
465,N,2012-04-26 13:15:12.519472+00:00,2012-04-26 13:15:12.519472+00:00,2012-04-26 13:20:12.519472+00:00,Giorno
466,E,2012-04-26 13:16:23.304080+00:00,2012-04-26 13:16:23.304080+00:00,2012-04-26 13:21:23.304080+00:00,Pucci
465,P,2012-04-26 13:20:12.519472+00:00,2012-04-26 13:20:12.519472+00:00,2012-04-26 13:25:12.519472+00:00,Jolyne
466,I,2012-04-26 13:21:23.304080+00:00,2012-04-26 13:21:23.304080+00:00,2012-04-26 13:26:23.304080+00:00,Jonathan
466,L,2012-04-26 13:26:23.304080+00:00,2012-04-26 13:26:23.304080+00:00,2012-04-26 13:31:23.304080+00:00,Giorno
466,M,2012-04-26 13:31:23.304080+00:00,2012-04-26 13:31:23.304080+00:00,2012-04-26 13:36:23.304080+00:00,Jolyne
466,N,2012-04-26 13:36:23.304080+00:00,2012-04-26 13:36:23.304080+00:00,2012-04-26 13:41:23.304080+00:00,Jonathan
467,A,2012-04-26 13:36:24.962219+00:00,2012-04-26 13:36:24.962219+00:00,2012-04-26 13:41:24.962219+00:00,DIO
466,O,2012-04-26 13:41:23.304080+00:00,2012-04-26 13:41:23.304080+00:00,2012-04-26 13:46:23.304080+00:00,Giorno
467,B,2012-04-26 13:41:24.962219+00:00,2012-04-26 13:41:24.962219+00:00,2012-04-26 13:46:24.962219+00:00,Pucci
466,I,2012-04-26 13:46:23.304080+00:00,2012-04-26 13:46:23.304080+00:00,2012-04-26 13:51:23.304080+00:00,Jolyne
467,F,2012-04-26 13:46:24.962219+00:00,2012-04-26 13:46:24.962219+00:00,2012-04-26 13:51:24.962219+00:00,DIO
466,L,2012-04-26 13:51:23.304080+00:00,2012-04-26 13:51:23.304080+00:00,2012-04-26 13:56:23.304080+00:00,Jonathan
467,G,2012-04-26 13:51:24.962219+00:00,2012-04-26 13:51:24.962219+00:00,2012-04-26 13:56:24.962219+00:00,Pucci
466,M,2012-04-26 13:56:23.304080+00:00,2012-04-26 13:56:23.304080+00:00,2012-04-26 14:01:23.304080+00:00,Giorno
467,H,2012-04-26 13:56:24.962219+00:00,2012-04-26 13:56:24.962219+00:00,2012-04-26 14:01:24.962219+00:00,DIO
466,N,2012-04-26 14:01:23.304080+00:00,2012-04-26 14:01:23.304080+00:00,2012-04-26 14:06:23.304080+00:00,Jolyne
467,I,2012-04-26 14:01:24.962219+00:00,2012-04-26 14:01:24.962219+00:00,2012-04-26 14:06:24.962219+00:00,Jonathan
466,O,2012-04-26 14:06:23.304080+00:00,2012-04-26 14:06:23.304080+00:00,2012-04-26 14:11:23.304080+00:00,Giorno
467,J,2012-04-26 14:06:24.962219+00:00,2012-04-26 14:06:24.962219+00:00,2012-04-26 14:11:24.962219+00:00,Jolyne
468,A,2012-04-26 14:09:39.303433+00:00,2012-04-26 14:09:39.303433+00:00,2012-04-26 14:14:39.303433+00:00,Pucci
466,I,2012-04-26 14:11:23.304080+00:00,2012-04-26 14:11:23.304080+00:00,2012-04-26 14:16:23.304080+00:00,Jonathan
467,K,2012-04-26 14:11:24.962219+00:00,2012-04-26 14:11:24.962219+00:00,2012-04-26 14:16:24.962219+00:00,Giorno
468,B,2012-04-26 14:14:39.303433+00:00,2012-04-26 14:14:39.303433+00:00,2012-04-26 14:19:39.303433+00:00,DIO
466,J,2012-04-26 14:16:23.304080+00:00,2012-04-26 14:16:23.304080+00:00,2012-04-26 14:21:23.304080+00:00,Jolyne
467,N,2012-04-26 14:16:24.962219+00:00,2012-04-26 14:16:24.962219+00:00,2012-04-26 14:21:24.962219+00:00,Jonathan
468,E,2012-04-26 14:19:39.303433+00:00,2012-04-26 14:19:39.303433+00:00,2012-04-26 14:24:39.303433+00:00,Pucci
466,K,2012-04-26 14:21:23.304080+00:00,2012-04-26 14:21:23.304080+00:00,2012-04-26 14:26:23.304080+00:00,Giorno
467,P,2012-04-26 14:21:24.962219+00:00,2012-04-26 14:21:24.962219+00:00,2012-04-26 14:26:24.962219+00:00,Jolyne
468,I,2012-04-26 14:24:39.303433+00:00,2012-04-26 14:24:39.303433+00:00,2012-04-26 14:29:39.303433+00:00,Jonathan
466,N,2012-04-26 14:26:23.304080+00:00,2012-04-26 14:26:23.304080+00:00,2012-04-26 14:31:23.304080+00:00,Giorno
468,L,2012-04-26 14:29:39.303433+00:00,2012-04-26 14:29:39.303433+00:00,2012-04-26 14:34:39.303433+00:00,Jolyne
466,P,2012-04-26 14:31:23.304080+00:00,2012-04-26 14:31:23.304080+00:00,2012-04-26 14:36:23.304080+00:00,Jonathan
468,M,2012-04-26 14:34:39.303433+00:00,2012-04-26 14:34:39.303433+00:00,2012-04-26 14:39:39.303433+00:00,Giorno
468,N,2012-04-26 14:39:39.303433+00:00,2012-04-26 14:39:39.303433+00:00,2012-04-26 14:44:39.303433+00:00,Jolyne
469,A,2012-04-26 14:43:43.750184+00:00,2012-04-26 14:43:43.750184+00:00,2012-04-26 14:48:43.750184+00:00,DIO
468,P,2012-04-26 14:44:39.303433+00:00,2012-04-26 14:44:39.303433+00:00,2012-04-26 14:49:39.303433+00:00,Jonathan
469,B,2012-04-26 14:48:43.750184+00:00,2012-04-26 14:48:43.750184+00:00,2012-04-26 14:53:43.750184+00:00,Pucci
469,C,2012-04-26 14:53:43.750184+00:00,2012-04-26 14:53:43.750184+00:00,2012-04-26 14:58:43.750184+00:00,DIO
469,D,2012-04-26 14:58:43.750184+00:00,2012-04-26 14:58:43.750184+00:00,2012-04-26 15:03:43.750184+00:00,Pucci
469,I,2012-04-26 15:03:43.750184+00:00,2012-04-26 15:03:43.750184+00:00,2012-04-26 15:08:43.750184+00:00,Giorno
469,J,2012-04-26 15:08:43.750184+00:00,2012-04-26 15:08:43.750184+00:00,2012-04-26 15:13:43.750184+00:00,Jolyne
469,K,2012-04-26 15:13:43.750184+00:00,2012-04-26 15:13:43.750184+00:00,2012-04-26 15:18:43.750184+00:00,Jonathan
469,N,2012-04-26 15:18:43.750184+00:00,2012-04-26 15:18:43.750184+00:00,2012-04-26 15:23:43.750184+00:00,Giorno
469,P,2012-04-26 15:23:43.750184+00:00,2012-04-26 15:23:43.750184+00:00,2012-04-26 15:28:43.750184+00:00,Jolyne
470,A,2012-04-26 15:24:22.678910+00:00,2012-04-26 15:24:22.678910+00:00,2012-04-26 15:29:22.678910+00:00,DIO
470,B,2012-04-26 15:29:22.678910+00:00,2012-04-26 15:29:22.678910+00:00,2012-04-26 15:34:22.678910+00:00,Pucci
470,F,2012-04-26 15:34:22.678910+00:00,2012-04-26 15:34:22.678910+00:00,2012-04-26 15:39:22.678910+00:00,DIO
470,G,2012-04-26 15:39:22.678910+00:00,2012-04-26 15:39:22.678910+00:00,2012-04-26 15:44:22.678910+00:00,Pucci
470,H,2012-04-26 15:44:22.678910+00:00,2012-04-26 15:44:22.678910+00:00,2012-04-26 15:49:22.678910+00:00,DIO
470,I,2012-04-26 15:49:22.678910+00:00,2012-04-26 15:49:22.678910+00:00,2012-04-26 15:54:22.678910+00:00,Jonathan
471,A,2012-04-26 15:52:19.478772+00:00,2012-04-26 15:52:19.478772+00:00,2012-04-26 15:57:19.478772+00:00,Pucci
470,L,2012-04-26 15:54:22.678910+00:00,2012-04-26 15:54:22.678910+00:00,2012-04-26 15:59:22.678910+00:00,Giorno
471,B,2012-04-26 15:57:19.478772+00:00,2012-04-26 15:57:19.478772+00:00,2012-04-26 16:02:19.478772+00:00,DIO
470,M,2012-04-26 15:59:22.678910+00:00,2012-04-26 15:59:22.678910+00:00,2012-04-26 16:04:22.678910+00:00,Jolyne
471,F,2012-04-26 16:02:19.478772+00:00,2012-04-26 16:02:19.478772+00:00,2012-04-26 16:07:19.478772+00:00,Pucci
470,N,2012-04-26 16:04:22.678910+00:00,2012-04-26 16:04:22.678910+00:00,2012-04-26 16:09:22.678910+00:00,Jonathan
471,G,2012-04-26 16:07:19.478772+00:00,2012-04-26 16:07:19.478772+00:00,2012-04-26 16:12:19.478772+00:00,DIO
470,P,2012-04-26 16:09:22.678910+00:00,2012-04-26 16:09:22.678910+00:00,2012-04-26 16:14:22.678910+00:00,Giorno
471,H,2012-04-26 16:12:19.478772+00:00,2012-04-26 16:12:19.478772+00:00,2012-04-26 16:17:19.478772+00:00,Pucci
471,I,2012-04-26 16:17:19.478772+00:00,2012-04-26 16:17:19.478772+00:00,2012-04-26 16:22:19.478772+00:00,Jolyne
472,A,2012-04-26 16:19:02.515976+00:00,2012-04-26 16:19:02.515976+00:00,2012-04-26 16:24:02.515976+00:00,DIO
471,J,2012-04-26 16:22:19.478772+00:00,2012-04-26 16:22:19.478772+00:00,2012-04-26 16:27:19.478772+00:00,Jonathan
472,B,2012-04-26 16:24:02.515976+00:00,2012-04-26 16:24:02.515976+00:00,2012-04-26 16:29:02.515976+00:00,Pucci
471,K,2012-04-26 16:27:19.478772+00:00,2012-04-26 16:27:19.478772+00:00,2012-04-26 16:32:19.478772+00:00,Giorno
472,E,2012-04-26 16:29:02.515976+00:00,2012-04-26 16:29:02.515976+00:00,2012-04-26 16:34:02.515976+00:00,DIO
471,N,2012-04-26 16:32:19.478772+00:00,2012-04-26 16:32:19.478772+00:00,2012-04-26 16:37:19.478772+00:00,Jolyne
472,I,2012-04-26 16:34:02.515976+00:00,2012-04-26 16:34:02.515976+00:00,2012-04-26 16:39:02.515976+00:00,Jonathan
471,P,2012-04-26 16:37:19.478772+00:00,2012-04-26 16:37:19.478772+00:00,2012-04-26 16:42:19.478772+00:00,Giorno
472,L,2012-04-26 16:39:02.515976+00:00,2012-04-26 16:39:02.515976+00:00,2012-04-26 16:44:02.515976+00:00,Jolyne
472,M,2012-04-26 16:44:02.515976+00:00,2012-04-26 16:44:02.515976+00:00,2012-04-26 16:49:02.515976+00:00,Jonathan
472,N,2012-04-26 16:49:02.515976+00:00,2012-04-26 16:49:02.515976+00:00,2012-04-26 16:54:02.515976+00:00,Giorno
472,P,2012-04-26 16:54:02.515976+00:00,2012-04-26 16:54:02.515976+00:00,2012-04-26 16:59:02.515976+00:00,Jolyne
473,A,2012-04-26 16:54:23.766565+00:00,2012-04-26 16:54:23.766565+00:00,2012-04-26 16:59:23.766565+00:00,Pucci
473,B,2012-04-26 16:59:23.766565+00:00,2012-04-26 16:59:23.766565+00:00,2012-04-27 09:04:23.766565+00:00,DIO
474,A,2012-04-27 09:00:00.000000+00:00,2012-04-27 09:00:00.000000+00:00,2012-04-27 09:05:00.000000+00:00,Pucci
473,C,2012-04-27 09:04:23.766565+00:00,2012-04-27 09:04:23.766565+00:00,2012-04-27 09:09:23.766565+00:00,DIO
474,B,2012-04-27 09:05:00.000000+00:00,2012-04-27 09:05:00.000000+00:00,2012-04-27 09:10:00.000000+00:00,Pucci
473,D,2012-04-27 09:09:23.766565+00:00,2012-04-27 09:09:23.766565+00:00,2012-04-27 09:14:23.766565+00:00,DIO
474,F,2012-04-27 09:10:00.000000+00:00,2012-04-27 09:10:00.000000+00:00,2012-04-27 09:15:00.000000+00:00,Pucci
473,I,2012-04-27 09:14:23.766565+00:00,2012-04-27 09:14:23.766565+00:00,2012-04-27 09:19:23.766565+00:00,Jonathan
474,G,2012-04-27 09:15:00.000000+00:00,2012-04-27 09:15:00.000000+00:00,2012-04-27 09:20:00.000000+00:00,DIO
473,L,2012-04-27 09:19:23.766565+00:00,2012-04-27 09:19:23.766565+00:00,2012-04-27 09:24:23.766565+00:00,Giorno
474,H,2012-04-27 09:20:00.000000+00:00,2012-04-27 09:20:00.000000+00:00,2012-04-27 09:25:00.000000+00:00,Pucci
473,M,2012-04-27 09:24:23.766565+00:00,2012-04-27 09:24:23.766565+00:00,2012-04-27 09:29:23.766565+00:00,Jolyne
474,I,2012-04-27 09:25:00.000000+00:00,2012-04-27 09:25:00.000000+00:00,2012-04-27 09:30:00.000000+00:00,Jonathan
473,N,2012-04-27 09:29:23.766565+00:00,2012-04-27 09:29:23.766565+00:00,2012-04-27 09:34:23.766565+00:00,Giorno
474,L,2012-04-27 09:30:00.000000+00:00,2012-04-27 09:30:00.000000+00:00,2012-04-27 09:35:00.000000+00:00,Jolyne
475,A,2012-04-27 09:33:45.685702+00:00,2012-04-27 09:33:45.685702+00:00,2012-04-27 09:38:45.685702+00:00,DIO
473,P,2012-04-27 09:34:23.766565+00:00,2012-04-27 09:34:23.766565+00:00,2012-04-27 09:39:23.766565+00:00,Jonathan
474,M,2012-04-27 09:35:00.000000+00:00,2012-04-27 09:35:00.000000+00:00,2012-04-27 09:40:00.000000+00:00,Giorno
475,B,2012-04-27 09:38:45.685702+00:00,2012-04-27 09:38:45.685702+00:00,2012-04-27 09:43:45.685702+00:00,Pucci
474,N,2012-04-27 09:40:00.000000+00:00,2012-04-27 09:40:00.000000+00:00,2012-04-27 09:45:00.000000+00:00,Jolyne
475,F,2012-04-27 09:43:45.685702+00:00,2012-04-27 09:43:45.685702+00:00,2012-04-27 09:48:45.685702+00:00,DIO
474,O,2012-04-27 09:45:00.000000+00:00,2012-04-27 09:45:00.000000+00:00,2012-04-27 09:50:00.000000+00:00,Jonathan
475,G,2012-04-27 09:48:45.685702+00:00,2012-04-27 09:48:45.685702+00:00,2012-04-27 09:53:45.685702+00:00,Pucci
474,I,2012-04-27 09:50:00.000000+00:00,2012-04-27 09:50:00.000000+00:00,2012-04-27 09:55:00.000000+00:00,Giorno
475,H,2012-04-27 09:53:45.685702+00:00,2012-04-27 09:53:45.685702+00:00,2012-04-27 09:58:45.685702+00:00,DIO
474,L,2012-04-27 09:55:00.000000+00:00,2012-04-27 09:55:00.000000+00:00,2012-04-27 10:00:00.000000+00:00,Jolyne
475,I,2012-04-27 09:58:45.685702+00:00,2012-04-27 09:58:45.685702+00:00,2012-04-27 10:03:45.685702+00:00,Jonathan
474,M,2012-04-27 10:00:00.000000+00:00,2012-04-27 10:00:00.000000+00:00,2012-04-27 10:05:00.000000+00:00,Giorno
476,A,2012-04-27 10:02:47.013632+00:00,2012-04-27 10:02:47.013632+00:00,2012-04-27 10:07:47.013632+00:00,Pucci
475,J,2012-04-27 10:03:45.685702+00:00,2012-04-27 10:03:45.685702+00:00,2012-04-27 10:08:45.685702+00:00,Jolyne
474,N,2012-04-27 10:05:00.000000+00:00,2012-04-27 10:05:00.000000+00:00,2012-04-27 10:10:00.000000+00:00,Jonathan
476,B,2012-04-27 10:07:47.013632+00:00,2012-04-27 10:07:47.013632+00:00,2012-04-27 10:12:47.013632+00:00,DIO
475,K,2012-04-27 10:08:45.685702+00:00,2012-04-27 10:08:45.685702+00:00,2012-04-27 10:13:45.685702+00:00,Giorno
474,O,2012-04-27 10:10:00.000000+00:00,2012-04-27 10:10:00.000000+00:00,2012-04-27 10:15:00.000000+00:00,Jolyne
476,E,2012-04-27 10:12:47.013632+00:00,2012-04-27 10:12:47.013632+00:00,2012-04-27 10:17:47.013632+00:00,Pucci
475,N,2012-04-27 10:13:45.685702+00:00,2012-04-27 10:13:45.685702+00:00,2012-04-27 10:18:45.685702+00:00,Jonathan
474,I,2012-04-27 10:15:00.000000+00:00,2012-04-27 10:15:00.000000+00:00,2012-04-27 10:20:00.000000+00:00,Giorno
476,I,2012-04-27 10:17:47.013632+00:00,2012-04-27 10:17:47.013632+00:00,2012-04-27 10:22:47.013632+00:00,Jolyne
475,O,2012-04-27 10:18:45.685702+00:00,2012-04-27 10:18:45.685702+00:00,2012-04-27 10:23:45.685702+00:00,Jonathan
474,J,2012-04-27 10:20:00.000000+00:00,2012-04-27 10:20:00.000000+00:00,2012-04-27 10:25:00.000000+00:00,Giorno
477,A,2012-04-27 10:22:05.581692+00:00,2012-04-27 10:22:05.581692+00:00,2012-04-27 10:27:05.581692+00:00,DIO
476,L,2012-04-27 10:22:47.013632+00:00,2012-04-27 10:22:47.013632+00:00,2012-04-27 10:27:47.013632+00:00,Jolyne
475,I,2012-04-27 10:23:45.685702+00:00,2012-04-27 10:23:45.685702+00:00,2012-04-27 10:28:45.685702+00:00,Jonathan
474,K,2012-04-27 10:25:00.000000+00:00,2012-04-27 10:25:00.000000+00:00,2012-04-27 10:30:00.000000+00:00,Giorno
477,B,2012-04-27 10:27:05.581692+00:00,2012-04-27 10:27:05.581692+00:00,2012-04-27 10:32:05.581692+00:00,Pucci
476,M,2012-04-27 10:27:47.013632+00:00,2012-04-27 10:27:47.013632+00:00,2012-04-27 10:32:47.013632+00:00,Jolyne
475,J,2012-04-27 10:28:45.685702+00:00,2012-04-27 10:28:45.685702+00:00,2012-04-27 10:33:45.685702+00:00,Jonathan
474,N,2012-04-27 10:30:00.000000+00:00,2012-04-27 10:30:00.000000+00:00,2012-04-27 10:35:00.000000+00:00,Giorno
477,F,2012-04-27 10:32:05.581692+00:00,2012-04-27 10:32:05.581692+00:00,2012-04-27 10:37:05.581692+00:00,DIO
476,N,2012-04-27 10:32:47.013632+00:00,2012-04-27 10:32:47.013632+00:00,2012-04-27 10:37:47.013632+00:00,Jolyne
475,K,2012-04-27 10:33:45.685702+00:00,2012-04-27 10:33:45.685702+00:00,2012-04-27 10:38:45.685702+00:00,Jonathan
474,P,2012-04-27 10:35:00.000000+00:00,2012-04-27 10:35:00.000000+00:00,2012-04-27 10:40:00.000000+00:00,Giorno
477,G,2012-04-27 10:37:05.581692+00:00,2012-04-27 10:37:05.581692+00:00,2012-04-27 10:42:05.581692+00:00,Pucci
476,P,2012-04-27 10:37:47.013632+00:00,2012-04-27 10:37:47.013632+00:00,2012-04-27 10:42:47.013632+00:00,Jolyne
475,N,2012-04-27 10:38:45.685702+00:00,2012-04-27 10:38:45.685702+00:00,2012-04-27 10:43:45.685702+00:00,Jonathan
477,H,2012-04-27 10:42:05.581692+00:00,2012-04-27 10:42:05.581692+00:00,2012-04-27 10:47:05.581692+00:00,DIO
475,O,2012-04-27 10:43:45.685702+00:00,2012-04-27 10:43:45.685702+00:00,2012-04-27 10:48:45.685702+00:00,Giorno
477,I,2012-04-27 10:47:05.581692+00:00,2012-04-27 10:47:05.581692+00:00,2012-04-27 10:52:05.581692+00:00,Jolyne
475,I,2012-04-27 10:48:45.685702+00:00,2012-04-27 10:48:45.685702+00:00,2012-04-27 10:53:45.685702+00:00,Jonathan
477,L,2012-04-27 10:52:05.581692+00:00,2012-04-27 10:52:05.581692+00:00,2012-04-27 10:57:05.581692+00:00,Giorno
475,L,2012-04-27 10:53:45.685702+00:00,2012-04-27 10:53:45.685702+00:00,2012-04-27 10:58:45.685702+00:00,Jolyne
477,M,2012-04-27 10:57:05.581692+00:00,2012-04-27 10:57:05.581692+00:00,2012-04-27 11:02:05.581692+00:00,Jonathan
475,M,2012-04-27 10:58:45.685702+00:00,2012-04-27 10:58:45.685702+00:00,2012-04-27 11:03:45.685702+00:00,Giorno
478,A,2012-04-27 10:58:56.771091+00:00,2012-04-27 10:58:56.771091+00:00,2012-04-27 11:03:56.771091+00:00,Pucci
477,N,2012-04-27 11:02:05.581692+00:00,2012-04-27 11:02:05.581692+00:00,2012-04-27 11:07:05.581692+00:00,Jolyne
475,N,2012-04-27 11:03:45.685702+00:00,2012-04-27 11:03:45.685702+00:00,2012-04-27 11:08:45.685702+00:00,Jonathan
478,B,2012-04-27 11:03:56.771091+00:00,2012-04-27 11:03:56.771091+00:00,2012-04-27 11:08:56.771091+00:00,DIO
477,O,2012-04-27 11:07:05.581692+00:00,2012-04-27 11:07:05.581692+00:00,2012-04-27 11:12:05.581692+00:00,Giorno
475,O,2012-04-27 11:08:45.685702+00:00,2012-04-27 11:08:45.685702+00:00,2012-04-27 11:13:45.685702+00:00,Jolyne
478,C,2012-04-27 11:08:56.771091+00:00,2012-04-27 11:08:56.771091+00:00,2012-04-27 11:13:56.771091+00:00,Pucci
477,I,2012-04-27 11:12:05.581692+00:00,2012-04-27 11:12:05.581692+00:00,2012-04-27 11:17:05.581692+00:00,Jonathan
475,I,2012-04-27 11:13:45.685702+00:00,2012-04-27 11:13:45.685702+00:00,2012-04-27 11:18:45.685702+00:00,Giorno
478,D,2012-04-27 11:13:56.771091+00:00,2012-04-27 11:13:56.771091+00:00,2012-04-27 11:18:56.771091+00:00,DIO
477,L,2012-04-27 11:17:05.581692+00:00,2012-04-27 11:17:05.581692+00:00,2012-04-27 11:22:05.581692+00:00,Jolyne
475,L,2012-04-27 11:18:45.685702+00:00,2012-04-27 11:18:45.685702+00:00,2012-04-27 11:23:45.685702+00:00,Jonathan
478,I,2012-04-27 11:18:56.771091+00:00,2012-04-27 11:18:56.771091+00:00,2012-04-27 11:23:56.771091+00:00,Giorno
479,A,2012-04-27 11:21:55.648166+00:00,2012-04-27 11:21:55.648166+00:00,2012-04-27 11:26:55.648166+00:00,Pucci
477,M,2012-04-27 11:22:05.581692+00:00,2012-04-27 11:22:05.581692+00:00,2012-04-27 11:27:05.581692+00:00,Jolyne
475,M,2012-04-27 11:23:45.685702+00:00,2012-04-27 11:23:45.685702+00:00,2012-04-27 11:28:45.685702+00:00,Jonathan
478,L,2012-04-27 11:23:56.771091+00:00,2012-04-27 11:23:56.771091+00:00,2012-04-27 11:28:56.771091+00:00,Giorno
479,B,2012-04-27 11:26:55.648166+00:00,2012-04-27 11:26:55.648166+00:00,2012-04-27 11:31:55.648166+00:00,DIO
477,N,2012-04-27 11:27:05.581692+00:00,2012-04-27 11:27:05.581692+00:00,2012-04-27 11:32:05.581692+00:00,Jolyne
475,N,2012-04-27 11:28:45.685702+00:00,2012-04-27 11:28:45.685702+00:00,2012-04-27 11:33:45.685702+00:00,Jonathan
478,M,2012-04-27 11:28:56.771091+00:00,2012-04-27 11:28:56.771091+00:00,2012-04-27 11:33:56.771091+00:00,Giorno
479,C,2012-04-27 11:31:55.648166+00:00,2012-04-27 11:31:55.648166+00:00,2012-04-27 11:36:55.648166+00:00,Pucci
477,P,2012-04-27 11:32:05.581692+00:00,2012-04-27 11:32:05.581692+00:00,2012-04-27 11:37:05.581692+00:00,Jolyne
475,O,2012-04-27 11:33:45.685702+00:00,2012-04-27 11:33:45.685702+00:00,2012-04-27 11:38:45.685702+00:00,Jonathan
478,N,2012-04-27 11:33:56.771091+00:00,2012-04-27 11:33:56.771091+00:00,2012-04-27 11:38:56.771091+00:00,Giorno
479,D,2012-04-27 11:36:55.648166+00:00,2012-04-27 11:36:55.648166+00:00,2012-04-27 11:41:55.648166+00:00,DIO
475,I,2012-04-27 11:38:45.685702+00:00,2012-04-27 11:38:45.685702+00:00,2012-04-27 11:43:45.685702+00:00,Jolyne
478,P,2012-04-27 11:38:56.771091+00:00,2012-04-27 11:38:56.771091+00:00,2012-04-27 11:43:56.771091+00:00,Jonathan
479,I,2012-04-27 11:41:55.648166+00:00,2012-04-27 11:41:55.648166+00:00,2012-04-27 11:46:55.648166+00:00,Giorno
475,J,2012-04-27 11:43:45.685702+00:00,2012-04-27 11:43:45.685702+00:00,2012-04-27 11:48:45.685702+00:00,Jolyne
479,J,2012-04-27 11:46:55.648166+00:00,2012-04-27 11:46:55.648166+00:00,2012-04-27 11:51:55.648166+00:00,Jonathan
475,K,2012-04-27 11:48:45.685702+00:00,2012-04-27 11:48:45.685702+00:00,2012-04-27 11:53:45.685702+00:00,Giorno
479,K,2012-04-27 11:51:55.648166+00:00,2012-04-27 11:51:55.648166+00:00,2012-04-27 11:56:55.648166+00:00,Jolyne
475,N,2012-04-27 11:53:45.685702+00:00,2012-04-27 11:53:45.685702+00:00,2012-04-27 11:58:45.685702+00:00,Jonathan
480,A,2012-04-27 11:56:18.031240+00:00,2012-04-27 11:56:18.031240+00:00,2012-04-27 12:01:18.031240+00:00,Pucci
479,N,2012-04-27 11:56:55.648166+00:00,2012-04-27 11:56:55.648166+00:00,2012-04-27 12:01:55.648166+00:00,Giorno
475,P,2012-04-27 11:58:45.685702+00:00,2012-04-27 11:58:45.685702+00:00,2012-04-27 12:03:45.685702+00:00,Jolyne
480,B,2012-04-27 12:01:18.031240+00:00,2012-04-27 12:01:18.031240+00:00,2012-04-27 12:06:18.031240+00:00,DIO
