case_id,start_time,end_time,activity,resource,enabled_time
1662,2012-03-02T09:25:39.599,2012-03-02T09:25:52.574,W_Nabellen offertes,11259.0,2012-02-16T18:08:52.424+00:00
1662,2012-03-05T13:20:44.885,2012-03-05T13:33:12.675,W_Valideren aanvraag,10972.0,2012-03-02T09:25:52.574+00:00
1663,2012-02-06T18:54:17.132,2012-02-06T19:11:17.643,W_Completeren aanvraag,10933.0,2012-02-06T18:54:17.132+00:00
1663,2012-02-06T19:11:44.358,2012-02-06T19:13:37.231,W_Nabellen offertes,10933.0,2012-02-06T19:11:17.643+00:00
1663,2012-02-06T19:14:26.875,2012-02-06T19:19:28.059,W_Nabellen offertes,10933.0,2012-02-06T19:13:37.231+00:00
1663,2012-02-13T19:43:34.788,2012-02-13T19:46:21.142,W_Nabellen offertes,11119.0,2012-02-06T19:19:28.059+00:00
1663,2012-02-14T16:00:08.857,2012-02-14T16:01:15.76,W_Nabellen offertes,11049.0,2012-02-13T19:46:21.142+00:00
1663,2012-02-15T14:07:21.766,2012-02-15T14:16:00.683,W_Valideren aanvraag,10138.0,2012-02-14T16:01:15.760+00:00
1664,2012-02-06T18:27:26,2012-02-06T18:31:00.318,W_Completeren aanvraag,10881.0,2012-02-06T18:31:00.318+00:00
1664,2012-02-07T09:32:14.256,2012-02-07T09:34:57.301,W_Completeren aanvraag,11009.0,2012-02-06T18:31:00.318+00:00
1665,2012-02-06T12:26:38.86,2012-02-06T12:27:41.058,W_Afhandelen leads,10982.0,2012-02-06T12:26:38.860+00:00
1665,2012-02-06T18:52:34.074,2012-02-06T18:54:54.128,W_Completeren aanvraag,10881.0,2012-02-06T12:27:41.058+00:00
1665,2012-02-06T19:06:10.248,2012-02-06T19:09:00.506,W_Completeren aanvraag,11119.0,2012-02-06T18:54:54.128+00:00
1665,2012-02-13T11:46:33.362,2012-02-13T11:47:20.113,W_Completeren aanvraag,10909.0,2012-02-06T19:09:00.506+00:00
1665,2012-02-14T12:47:31.7,2012-02-14T12:47:37.903,W_Completeren aanvraag,10982.0,2012-02-13T11:47:20.113+00:00
1665,2012-02-24T17:35:20.341,2012-02-24T17:36:54.538,W_Completeren aanvraag,11122.0,2012-02-14T12:47:37.903+00:00
1665,2012-03-06T14:16:57.434,2012-03-06T14:18:47.928,W_Completeren aanvraag,11203.0,2012-02-24T17:36:54.538+00:00
1666,2012-02-06T19:02:44.226,2012-02-06T19:05:58.603,W_Completeren aanvraag,11119.0,2012-02-06T19:02:44.226+00:00
1667,2012-02-06T19:09:12.367,2012-02-06T19:26:13.722,W_Completeren aanvraag,11119.0,2012-02-06T19:09:12.367+00:00
1667,2012-02-06T19:26:40.084,2012-02-06T19:27:21.342,W_Nabellen offertes,11119.0,2012-02-06T19:26:13.722+00:00
1667,2012-02-06T19:27:43.255,2012-02-06T19:35:37.614,W_Nabellen offertes,11119.0,2012-02-06T19:27:21.342+00:00
1667,2012-02-09T15:48:33.406,2012-02-09T15:49:55.011,W_Nabellen offertes,11009.0,2012-02-06T19:35:37.614+00:00
1667,2012-02-09T15:51:08.24,2012-02-09T15:51:49.288,W_Nabellen offertes,11009.0,2012-02-09T15:49:55.011+00:00
1667,2012-02-14T12:06:39.03,2012-02-14T12:06:59.006,W_Nabellen offertes,11259.0,2012-02-09T15:51:49.288+00:00
1667,2012-02-15T13:33:23.67,2012-02-15T13:48:44.541,W_Valideren aanvraag,10972.0,2012-02-14T12:06:59.006+00:00
1668,2012-02-06T12:50:37.936,2012-02-06T12:55:15.529,W_Afhandelen leads,10932.0,2012-02-06T12:50:37.936+00:00
1669,2012-02-06T13:53:44.344,2012-02-06T13:53:51.725,W_Beoordelen fraude,10188.0,2012-02-06T13:53:44.344+00:00
1669,2012-02-06T15:18:09.078,2012-02-06T15:18:10.057,W_Beoordelen fraude,11304.0,2012-02-06T13:53:51.725+00:00
1669,2012-02-06T15:19:54.611,2012-02-06T15:20:10.797,W_Beoordelen fraude,10188.0,2012-02-06T15:18:10.057+00:00
1670,2012-02-06T13:09:47.373,2012-02-06T15:07:30.078,W_Afhandelen leads,10932.0,2012-02-06T13:09:47.373+00:00
1670,2012-02-06T15:08:54.17,2012-02-06T15:09:47.604,W_Afhandelen leads,10982.0,2012-02-06T15:07:30.078+00:00
1670,2012-02-07T09:37:32.273,2012-02-07T09:40:05.467,W_Completeren aanvraag,NOT_SET,2012-02-06T15:09:47.604+00:00
1670,2012-02-07T11:59:05.048,2012-02-07T12:49:01.642,W_Completeren aanvraag,10932.0,2012-02-07T09:40:05.467+00:00
1670,2012-02-07T12:49:04.643,2012-02-07T12:50:26.48,W_Completeren aanvraag,10932.0,2012-02-07T12:49:01.642+00:00
1670,2012-02-07T12:55:49.354,2012-02-07T12:56:18.665,W_Completeren aanvraag,10932.0,2012-02-07T12:50:26.480+00:00
1670,2012-02-08T13:56:36.654,2012-02-08T13:57:03.508,W_Completeren aanvraag,10861.0,2012-02-07T12:56:18.665+00:00
1670,2012-02-09T10:39:51.291,2012-02-09T10:49:18.609,W_Completeren aanvraag,11019.0,2012-02-08T13:57:03.508+00:00
1670,2012-02-09T14:58:21.512,2012-02-09T14:58:39.215,W_Completeren aanvraag,11201.0,2012-02-09T10:49:18.609+00:00
1671,2012-02-06T18:33:19.741,2012-02-06T18:41:27.122,W_Completeren aanvraag,10881.0,2012-02-06T18:33:19.741+00:00
1671,2012-02-06T18:42:35.092,2012-02-06T18:46:11.597,W_Nabellen offertes,10881.0,2012-02-06T18:41:27.122+00:00
1671,2012-02-11T13:37:21.524,2012-02-11T13:41:25.687,W_Nabellen offertes,11181.0,2012-02-06T18:46:11.597+00:00
1671,2012-02-17T09:09:53.116,2012-02-17T09:10:07.622,W_Nabellen offertes,10899.0,2012-02-11T13:41:25.687+00:00
1671,2012-02-17T18:42:03.685,2012-02-17T19:12:27.048,W_Valideren aanvraag,10629.0,2012-02-17T09:10:07.622+00:00
1671,2012-02-18T11:46:28.223,2012-02-18T11:56:41.195,W_Nabellen incomplete dossiers,10889.0,2012-02-17T19:12:27.048+00:00
1671,2012-02-20T08:20:58.411,2012-02-20T08:21:53.494,W_Nabellen incomplete dossiers,10609.0,2012-02-18T11:56:41.195+00:00
1671,2012-02-20T09:06:00.086,2012-02-20T09:30:08.229,W_Valideren aanvraag,10629.0,2012-02-20T08:21:53.494+00:00
1672,2012-02-06T13:22:58.025,2012-02-06T13:24:36.352,W_Completeren aanvraag,11289.0,2012-02-06T13:22:58.025+00:00
1672,2012-02-06T13:26:55.836,2012-02-06T13:27:18.837,W_Nabellen offertes,11289.0,2012-02-06T13:24:36.352+00:00
1672,2012-02-06T13:28:23.99,2012-02-06T14:17:16.328,W_Valideren aanvraag,11289.0,2012-02-06T13:27:18.837+00:00
1672,2012-02-06T15:01:21.353,2012-02-06T15:01:44.627,W_Nabellen incomplete dossiers,10913.0,2012-02-06T14:17:16.328+00:00
1672,2012-02-06T17:12:07.335,2012-02-06T17:17:43.425,W_Nabellen incomplete dossiers,11002.0,2012-02-06T15:01:44.627+00:00
1672,2012-02-06T17:20:44.115,2012-02-06T17:24:09.318,W_Nabellen incomplete dossiers,11002.0,2012-02-06T17:17:43.425+00:00
1672,2012-02-07T08:44:22.591,2012-02-07T08:47:44.084,W_Nabellen incomplete dossiers,10881.0,2012-02-06T17:24:09.318+00:00
1672,2012-02-07T14:04:02.034,2012-02-07T14:18:44.444,W_Valideren aanvraag,11289.0,2012-02-07T08:47:44.084+00:00
1673,2012-02-06T19:28:01.872,2012-02-06T19:31:11.041,W_Completeren aanvraag,11181.0,2012-02-06T19:28:01.872+00:00
1673,2012-02-06T19:34:17.776,2012-02-06T19:34:40.942,W_Completeren aanvraag,10881.0,2012-02-06T19:31:11.041+00:00
1673,2012-02-06T19:39:45.768,2012-02-06T19:42:35.255,W_Completeren aanvraag,11181.0,2012-02-06T19:34:40.942+00:00
1674,2012-02-06T19:28:29.064,2012-02-06T19:45:24.299,W_Completeren aanvraag,10933.0,2012-02-06T19:28:29.064+00:00
1675,2012-02-06T13:57:00.451,2012-02-06T14:00:46.098,W_Afhandelen leads,10982.0,2012-02-06T13:57:00.451+00:00
1676,2012-02-07T09:12:15.782,2012-02-07T09:14:37.093,W_Completeren aanvraag,NOT_SET,2012-02-07T09:12:15.782+00:00
1676,2012-02-07T18:00:06.837,2012-02-07T18:01:17.237,W_Completeren aanvraag,10913.0,2012-02-07T09:14:37.093+00:00
1676,2012-02-07T18:23:54.885,2012-02-07T18:28:01.155,W_Completeren aanvraag,11122.0,2012-02-07T18:01:17.237+00:00
1676,2012-02-08T10:40:04.908,2012-02-08T10:40:22.422,W_Completeren aanvraag,10861.0,2012-02-07T18:28:01.155+00:00
1676,2012-02-08T10:41:23.08,2012-02-08T10:43:31.302,W_Completeren aanvraag,11169.0,2012-02-08T10:40:22.422+00:00
1676,2012-02-08T18:07:36.873,2012-02-08T18:15:39.028,W_Completeren aanvraag,10909.0,2012-02-08T10:43:31.302+00:00
1676,2012-02-08T18:15:50.807,2012-02-08T18:16:01.8,W_Nabellen offertes,10909.0,2012-02-08T18:15:39.028+00:00
1676,2012-02-16T15:09:19.631,2012-02-16T15:15:16.379,W_Nabellen offertes,11203.0,2012-02-08T18:16:01.800+00:00
1676,2012-02-17T09:13:25.269,2012-02-17T09:13:36.973,W_Nabellen offertes,10899.0,2012-02-16T15:15:16.379+00:00
1676,2012-02-20T11:32:34.574,2012-02-20T12:07:14.707,W_Valideren aanvraag,10809.0,2012-02-17T09:13:36.973+00:00
1677,2012-02-06T14:22:40.469,2012-02-06T15:08:47.635,W_Afhandelen leads,10982.0,2012-02-06T14:22:40.469+00:00
1678,2012-02-06T15:10:01.487,2012-02-06T15:14:12.067,W_Afhandelen leads,10982.0,2012-02-06T15:10:01.487+00:00
1679,2012-02-06T15:14:06.517,2012-02-06T15:15:57.328,W_Afhandelen leads,10932.0,2012-02-06T15:14:06.517+00:00
1680,2012-02-06T15:20:22.253,2012-02-06T15:21:19.739,W_Afhandelen leads,11180.0,2012-02-06T15:20:22.253+00:00
1680,2012-02-06T15:21:32.755,2012-02-06T15:51:53.522,W_Completeren aanvraag,11180.0,2012-02-06T15:21:19.739+00:00
1681,2012-02-06T15:46:38.573,2012-02-06T15:48:16.99,W_Afhandelen leads,10982.0,2012-02-06T15:46:38.573+00:00
1681,2012-02-06T19:43:41.454,2012-02-06T19:44:57.929,W_Completeren aanvraag,11181.0,2012-02-06T15:48:16.990+00:00
1681,2012-02-07T09:15:10.328,2012-02-07T09:29:01.342,W_Completeren aanvraag,NOT_SET,2012-02-06T19:44:57.929+00:00
1681,2012-02-07T09:29:17.12,2012-02-07T09:37:04.78,W_Nabellen offertes,NOT_SET,2012-02-07T09:29:01.342+00:00
1681,2012-02-14T18:28:04.49,2012-02-14T18:31:22.8,W_Nabellen offertes,11203.0,2012-02-07T09:37:04.780+00:00
1681,2012-02-17T09:31:38.689,2012-02-17T09:31:50.085,W_Nabellen offertes,10899.0,2012-02-14T18:31:22.800+00:00
1681,2012-02-20T13:46:19.949,2012-02-20T14:30:23.302,W_Valideren aanvraag,10138.0,2012-02-17T09:31:50.085+00:00
1681,2012-02-20T18:04:34.488,2012-02-20T18:04:35.91,W_Nabellen incomplete dossiers,10935.0,2012-02-20T14:30:23.302+00:00
1681,2012-02-20T18:05:22.426,2012-02-20T18:10:13.486,W_Nabellen incomplete dossiers,10935.0,2012-02-20T18:04:35.910+00:00
1681,2012-02-21T17:28:00.468,2012-02-21T17:30:38.411,W_Nabellen incomplete dossiers,10913.0,2012-02-20T18:10:13.486+00:00
1681,2012-02-22T08:47:39.055,2012-02-22T08:53:54.96,W_Nabellen incomplete dossiers,10863.0,2012-02-21T17:30:38.411+00:00
1681,2012-02-22T09:51:31.949,2012-02-22T09:53:45.996,W_Nabellen incomplete dossiers,10861.0,2012-02-22T08:53:54.960+00:00
1681,2012-02-22T10:53:26.162,2012-02-22T10:53:44.364,W_Nabellen incomplete dossiers,10863.0,2012-02-22T09:53:45.996+00:00
1681,2012-02-22T13:25:02.498,2012-02-22T13:27:25.719,W_Nabellen incomplete dossiers,11019.0,2012-02-22T10:53:44.364+00:00
1681,2012-02-22T17:36:24.951,2012-02-22T18:00:25.424,W_Nabellen incomplete dossiers,11203.0,2012-02-22T13:27:25.719+00:00
1681,2012-02-23T09:21:20.9,2012-02-23T09:21:30.342,W_Nabellen incomplete dossiers,10913.0,2012-02-22T18:00:25.424+00:00
1681,2012-02-24T08:38:34.468,2012-02-24T08:39:53.111,W_Nabellen incomplete dossiers,11259.0,2012-02-23T09:21:30.342+00:00
1681,2012-02-24T10:03:37.133,2012-02-24T10:20:01.63,W_Valideren aanvraag,10138.0,2012-02-24T08:39:53.111+00:00
1681,2012-02-24T10:44:03.22,2012-02-24T10:50:05.499,W_Valideren aanvraag,10138.0,2012-02-24T10:20:01.630+00:00
1681,2012-02-24T11:34:49.124,2012-02-24T11:47:15.441,W_Nabellen incomplete dossiers,11121.0,2012-02-24T10:50:05.499+00:00
1681,2012-02-24T13:18:14.979,2012-02-24T13:48:19.976,W_Nabellen incomplete dossiers,10931.0,2012-02-24T11:47:15.441+00:00
1681,2012-02-24T15:43:37.894,2012-02-24T15:44:39.1,W_Nabellen incomplete dossiers,11259.0,2012-02-24T13:48:19.976+00:00
1681,2012-02-27T08:48:01.391,2012-02-27T08:56:48.941,W_Valideren aanvraag,10138.0,2012-02-24T15:44:39.100+00:00
1681,2012-02-27T13:51:13.267,2012-02-27T13:57:05.515,W_Nabellen incomplete dossiers,11009.0,2012-02-27T08:56:48.941+00:00
1681,2012-02-27T14:11:05.786,2012-02-27T14:17:42.456,W_Nabellen incomplete dossiers,11009.0,2012-02-27T13:57:05.515+00:00
1681,2012-02-27T14:58:29.932,2012-02-27T14:59:02.656,W_Nabellen incomplete dossiers,11009.0,2012-02-27T14:17:42.456+00:00
1681,2012-02-27T15:12:54.662,2012-02-27T15:30:29.329,W_Nabellen incomplete dossiers,11009.0,2012-02-27T14:59:02.656+00:00
1681,2012-02-28T08:50:52.4,2012-02-28T08:51:58.715,W_Nabellen incomplete dossiers,11259.0,2012-02-27T15:30:29.329+00:00
1681,2012-02-28T14:10:57.003,2012-02-28T14:11:34.163,W_Valideren aanvraag,10809.0,2012-02-28T08:51:58.715+00:00
1681,2012-02-28T14:34:31.919,2012-02-28T14:38:25.112,W_Valideren aanvraag,10138.0,2012-02-28T14:11:34.163+00:00
1681,2012-02-28T14:43:12.06,2012-02-28T14:47:07.794,W_Nabellen incomplete dossiers,11169.0,2012-02-28T14:38:25.112+00:00
1681,2012-02-29T18:16:18.306,2012-02-29T18:38:10.028,W_Nabellen incomplete dossiers,11180.0,2012-02-28T14:47:07.794+00:00
1682,2012-02-07T09:41:24.894,2012-02-07T09:42:56.975,W_Completeren aanvraag,NOT_SET,2012-02-07T09:41:24.894+00:00
1682,2012-02-07T19:03:13.31,2012-02-07T19:06:14.752,W_Completeren aanvraag,10863.0,2012-02-07T09:42:56.975+00:00
1682,2012-02-08T08:40:48.023,2012-02-08T08:42:14.707,W_Completeren aanvraag,11169.0,2012-02-07T19:06:14.752+00:00
1682,2012-02-08T13:59:03.693,2012-02-08T13:59:52.341,W_Completeren aanvraag,10861.0,2012-02-08T08:42:14.707+00:00
1682,2012-02-09T08:18:10.463,2012-02-09T08:22:06.901,W_Completeren aanvraag,11203.0,2012-02-08T13:59:52.341+00:00
1682,2012-02-09T16:47:02.218,2012-02-09T16:51:12.324,W_Completeren aanvraag,11003.0,2012-02-09T08:22:06.901+00:00
1683,2012-02-06T15:48:25.315,2012-02-06T15:49:00.073,W_Afhandelen leads,10982.0,2012-02-06T15:48:25.315+00:00
1683,2012-02-06T19:14:49.557,2012-02-06T19:28:02.393,W_Completeren aanvraag,10881.0,2012-02-06T15:49:00.073+00:00
1684,2012-02-06T15:49:34.708,2012-02-06T15:52:34.461,W_Afhandelen leads,10982.0,2012-02-06T15:49:34.708+00:00
1685,2012-02-07T10:13:58.084,2012-02-07T10:22:41.732,W_Completeren aanvraag,11203.0,2012-02-07T10:13:58.084+00:00
1685,2012-02-13T11:42:56.416,2012-02-13T11:43:07.127,W_Nabellen offertes,10899.0,2012-02-07T10:22:41.732+00:00
1685,2012-02-14T13:38:01.731,2012-02-14T13:56:29.766,W_Valideren aanvraag,10138.0,2012-02-13T11:43:07.127+00:00
1685,2012-02-14T18:16:36.321,2012-02-14T18:28:59.436,W_Nabellen incomplete dossiers,10861.0,2012-02-14T13:56:29.766+00:00
1685,2012-02-15T08:31:16.085,2012-02-15T08:32:20.213,W_Nabellen incomplete dossiers,11259.0,2012-02-14T18:28:59.436+00:00
1685,2012-02-15T09:23:43.92,2012-02-15T09:37:46.133,W_Valideren aanvraag,10138.0,2012-02-15T08:32:20.213+00:00
1685,2012-02-15T10:16:53.689,2012-02-15T10:19:41.953,W_Nabellen incomplete dossiers,11169.0,2012-02-15T09:37:46.133+00:00
1685,2012-02-15T10:46:39.065,2012-02-15T11:11:05.722,W_Nabellen incomplete dossiers,11181.0,2012-02-15T10:19:41.953+00:00
1685,2012-02-15T13:55:10.315,2012-02-15T13:56:44.902,W_Nabellen incomplete dossiers,11203.0,2012-02-15T11:11:05.722+00:00
1685,2012-02-16T11:14:25.546,2012-02-16T11:15:20.324,W_Nabellen incomplete dossiers,11049.0,2012-02-15T13:56:44.902+00:00
1685,2012-02-16T11:27:26.535,2012-02-16T11:28:12.404,W_Valideren aanvraag,10609.0,2012-02-16T11:15:20.324+00:00
1685,2012-02-16T12:34:10.348,2012-02-16T12:34:17.199,W_Valideren aanvraag,10609.0,2012-02-16T11:28:12.404+00:00
1685,2012-02-16T12:47:54.451,2012-02-16T12:53:01.851,W_Valideren aanvraag,10138.0,2012-02-16T12:34:17.199+00:00
1686,2012-02-06T16:05:09.383,2012-02-06T16:07:43.39,W_Afhandelen leads,10881.0,2012-02-06T16:05:09.383+00:00
1687,2012-02-06T16:06:29.184,2012-02-06T16:07:29.139,W_Afhandelen leads,10982.0,2012-02-06T16:06:29.184+00:00
1688,2012-02-07T10:40:04.889,2012-02-07T10:43:44.081,W_Completeren aanvraag,NOT_SET,2012-02-07T10:40:04.889+00:00
1688,2012-02-08T10:51:18.278,2012-02-08T11:05:31.29,W_Completeren aanvraag,10982.0,2012-02-07T10:43:44.081+00:00
1689,2012-02-06T17:24:30.827,2012-02-06T17:26:51.876,W_Afhandelen leads,10982.0,2012-02-06T17:24:30.827+00:00
1689,2012-02-06T17:43:42.67,2012-02-06T17:54:43.881,W_Completeren aanvraag,10881.0,2012-02-06T17:26:51.876+00:00
1690,2012-02-06T18:21:04.557,2012-02-06T18:23:36.949,W_Completeren aanvraag,10881.0,2012-02-06T18:21:04.557+00:00
1690,2012-02-06T18:26:05.84,2012-02-06T18:45:58.278,W_Completeren aanvraag,11002.0,2012-02-06T18:23:36.949+00:00
1690,2012-02-06T19:07:05.532,2012-02-06T19:08:36.543,W_Nabellen offertes,11002.0,2012-02-06T18:45:58.278+00:00
1690,2012-02-13T19:46:31.165,2012-02-13T19:48:39.918,W_Nabellen offertes,11119.0,2012-02-06T19:08:36.543+00:00
1690,2012-02-14T11:06:35.909,2012-02-14T11:07:10.331,W_Nabellen offertes,11259.0,2012-02-13T19:48:39.918+00:00
1690,2012-02-15T09:07:52.878,2012-02-15T09:15:17.112,W_Valideren aanvraag,10609.0,2012-02-14T11:07:10.331+00:00
1691,2012-02-06T17:12:11.24,2012-02-06T17:14:10.034,W_Afhandelen leads,10933.0,2012-02-06T17:12:11.240+00:00
1691,2012-02-06T18:11:21.25,2012-02-06T18:18:30.442,W_Completeren aanvraag,10881.0,2012-02-06T17:14:10.034+00:00
1691,2012-02-07T09:15:32.155,2012-02-07T09:21:59.962,W_Completeren aanvraag,10932.0,2012-02-06T18:18:30.442+00:00
1691,2012-02-07T09:22:37.973,2012-02-07T09:23:14.485,W_Nabellen offertes,10932.0,2012-02-07T09:21:59.962+00:00
1691,2012-02-14T18:25:10.864,2012-02-14T18:26:37.679,W_Nabellen offertes,11203.0,2012-02-07T09:23:14.485+00:00
1691,2012-02-17T08:49:43.758,2012-02-17T08:49:56.507,W_Nabellen offertes,10899.0,2012-02-14T18:26:37.679+00:00
1691,2012-02-20T14:31:37.279,2012-02-20T14:50:23.833,W_Valideren aanvraag,10138.0,2012-02-17T08:49:56.507+00:00
1692,2012-02-06T17:26:54.447,2012-02-06T17:28:40.542,W_Afhandelen leads,10982.0,2012-02-06T17:26:54.447+00:00
1693,2012-02-06T17:23:00.027,2012-02-06T17:24:29.682,W_Afhandelen leads,11180.0,2012-02-06T17:23:00.027+00:00
1693,2012-02-06T17:24:41.369,2012-02-06T17:33:19.993,W_Completeren aanvraag,11180.0,2012-02-06T17:24:29.682+00:00
1693,2012-02-06T17:33:31.78,2012-02-06T17:34:06.612,W_Nabellen offertes,11180.0,2012-02-06T17:33:19.993+00:00
1693,2012-02-06T17:34:15.896,2012-02-06T17:36:18.409,W_Nabellen offertes,11180.0,2012-02-06T17:34:06.612+00:00
1693,2012-02-13T18:48:32.8,2012-02-13T18:50:34.24,W_Nabellen offertes,11119.0,2012-02-06T17:36:18.409+00:00
1693,2012-02-17T18:14:38.286,2012-02-17T18:18:43.087,W_Nabellen offertes,11203.0,2012-02-13T18:50:34.240+00:00
1693,2012-02-27T13:09:04.416,2012-02-27T13:10:25.259,W_Nabellen offertes,11009.0,2012-02-17T18:18:43.087+00:00
1693,2012-03-02T10:50:22.413,2012-03-02T10:50:58.465,W_Nabellen offertes,10789.0,2012-02-27T13:10:25.259+00:00
1693,2012-03-05T07:42:47.914,2012-03-05T08:35:03.084,W_Valideren aanvraag,10138.0,2012-03-02T10:50:58.465+00:00
1694,2012-02-06T17:25:39.662,2012-02-06T17:28:20.051,W_Completeren aanvraag,10861.0,2012-02-06T17:25:39.662+00:00
1694,2012-02-13T18:46:36.553,2012-02-13T18:48:23.962,W_Nabellen offertes,11119.0,2012-02-06T17:28:20.051+00:00
1694,2012-02-14T10:36:25.488,2012-02-14T10:36:40.941,W_Nabellen offertes,11259.0,2012-02-13T18:48:23.962+00:00
1694,2012-02-15T07:58:46.154,2012-02-15T08:21:07.916,W_Valideren aanvraag,10609.0,2012-02-14T10:36:40.941+00:00
1694,2012-02-15T08:27:59.715,2012-02-15T08:32:23.805,W_Nabellen incomplete dossiers,11169.0,2012-02-15T08:21:07.916+00:00
1694,2012-02-15T08:47:51.625,2012-02-15T08:48:30.725,W_Nabellen incomplete dossiers,11259.0,2012-02-15T08:32:23.805+00:00
1694,2012-02-15T15:19:33.241,2012-02-15T15:21:26.914,W_Nabellen incomplete dossiers,11019.0,2012-02-15T08:48:30.725+00:00
1694,2012-02-15T17:46:13.828,2012-02-15T17:50:59.86,W_Nabellen incomplete dossiers,11122.0,2012-02-15T15:21:26.914+00:00
1694,2012-02-16T09:45:06.315,2012-02-16T10:03:15.097,W_Nabellen incomplete dossiers,10609.0,2012-02-15T17:50:59.860+00:00
1694,2012-02-16T17:44:34.043,2012-02-16T17:45:52.63,W_Nabellen incomplete dossiers,10982.0,2012-02-16T10:03:15.097+00:00
1694,2012-02-17T07:42:28.457,2012-02-17T07:42:54.295,W_Nabellen incomplete dossiers,10899.0,2012-02-16T17:45:52.630+00:00
1694,2012-02-17T08:42:10.227,2012-02-17T08:55:10.833,W_Valideren aanvraag,10609.0,2012-02-17T07:42:54.295+00:00
1694,2012-02-17T08:55:33.654,2012-02-17T08:55:52.773,W_Nabellen incomplete dossiers,10609.0,2012-02-17T08:55:10.833+00:00
1694,2012-02-17T12:15:10.423,2012-02-17T13:00:02.597,W_Nabellen incomplete dossiers,11169.0,2012-02-17T08:55:52.773+00:00
1694,2012-02-17T13:00:11.224,2012-02-17T13:01:18.048,W_Nabellen incomplete dossiers,10931.0,2012-02-17T13:00:02.597+00:00
1694,2012-02-17T13:01:29.142,2012-02-17T13:17:55.568,W_Valideren aanvraag,10609.0,2012-02-17T13:01:18.048+00:00
1695,2012-02-06T17:36:02.841,2012-02-06T17:43:48.646,W_Completeren aanvraag,11122.0,2012-02-06T17:36:02.841+00:00
1695,2012-02-06T17:44:02.831,2012-02-06T17:46:48.746,W_Nabellen offertes,11122.0,2012-02-06T17:43:48.646+00:00
1695,2012-02-13T18:57:32.665,2012-02-13T18:59:26.604,W_Nabellen offertes,11119.0,2012-02-06T17:46:48.746+00:00
1695,2012-02-14T10:05:38.598,2012-02-14T10:06:56.281,W_Nabellen offertes,11049.0,2012-02-13T18:59:26.604+00:00
1695,2012-02-15T09:59:06.276,2012-02-15T10:20:54.34,W_Valideren aanvraag,10138.0,2012-02-14T10:06:56.281+00:00
1696,2012-02-06T18:13:51.687,2012-02-06T18:23:41.891,W_Completeren aanvraag,11180.0,2012-02-06T18:13:51.687+00:00
1696,2012-02-06T18:24:07.242,2012-02-06T18:24:40.667,W_Nabellen offertes,11180.0,2012-02-06T18:23:41.891+00:00
1696,2012-02-13T19:11:26.531,2012-02-13T19:14:42.505,W_Nabellen offertes,11119.0,2012-02-06T18:24:40.667+00:00
1696,2012-02-20T17:40:14.419,2012-02-20T17:43:01.542,W_Nabellen offertes,11299.0,2012-02-13T19:14:42.505+00:00
1696,2012-02-24T10:18:20.907,2012-02-24T10:18:37.849,W_Nabellen offertes,10899.0,2012-02-20T17:43:01.542+00:00
1696,2012-02-27T14:22:17.105,2012-02-27T14:41:03.188,W_Valideren aanvraag,10138.0,2012-02-24T10:18:37.849+00:00
1697,2012-02-06T18:31:16.229,2012-02-06T18:39:22.569,W_Completeren aanvraag,10861.0,2012-02-06T18:31:16.229+00:00
1697,2012-02-06T18:39:42.21,2012-02-06T18:50:21.919,W_Nabellen offertes,10861.0,2012-02-06T18:39:22.569+00:00
1697,2012-02-06T18:56:50.671,2012-02-06T19:00:20.293,W_Nabellen offertes,10861.0,2012-02-06T18:50:21.919+00:00
1697,2012-02-06T19:02:21.979,2012-02-06T19:02:33.494,W_Nabellen offertes,10861.0,2012-02-06T19:00:20.293+00:00
1697,2012-02-06T19:04:13.502,2012-02-06T19:06:52.447,W_Nabellen offertes,10861.0,2012-02-06T19:02:33.494+00:00
1697,2012-02-13T19:31:17.258,2012-02-13T19:34:31.126,W_Nabellen offertes,11119.0,2012-02-06T19:06:52.447+00:00
1697,2012-02-13T19:37:43.19,2012-02-13T19:38:58.85,W_Nabellen offertes,11119.0,2012-02-13T19:34:31.126+00:00
1697,2012-02-17T18:25:09.15,2012-02-17T18:27:55.069,W_Nabellen offertes,11203.0,2012-02-13T19:38:58.850+00:00
1697,2012-02-21T09:06:41.796,2012-02-21T09:08:04.222,W_Nabellen offertes,11049.0,2012-02-17T18:27:55.069+00:00
1697,2012-02-21T12:05:27.422,2012-02-21T12:12:20.765,W_Valideren aanvraag,10972.0,2012-02-21T09:08:04.222+00:00
1697,2012-02-22T09:36:14.366,2012-02-22T09:36:29.816,W_Valideren aanvraag,10138.0,2012-02-21T12:12:20.765+00:00
1697,2012-02-22T11:07:11.12,2012-02-22T11:11:59.252,W_Valideren aanvraag,11289.0,2012-02-22T09:36:29.816+00:00
1697,2012-02-22T11:12:20.732,2012-02-22T13:17:27.834,W_Valideren aanvraag,11289.0,2012-02-22T11:11:59.252+00:00
1697,2012-02-22T13:38:44.704,2012-02-22T13:53:23.563,W_Valideren aanvraag,10809.0,2012-02-22T13:17:27.834+00:00
1697,2012-02-22T13:54:19.253,2012-02-22T14:03:59.377,W_Valideren aanvraag,11289.0,2012-02-22T13:53:23.563+00:00
1697,2012-02-22T14:13:23.833,2012-02-22T14:24:00.133,W_Valideren aanvraag,11289.0,2012-02-22T14:03:59.377+00:00
