case_id,resource,role,activity,FixedCost,ResourceCost,start_time,end_time,enable_time
1115,Loan Officer-000009,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T14:49:26.504,2025-02-19T15:38:46.559,2025-02-19T13:49:56.903
1116,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T15:13:25.605,2025-02-19T15:40:02.424,2025-02-19T13:59:39.851
1124,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-02-19T15:07:05.239,2025-02-19T15:43:27.869,2025-02-19T15:07:05.239
1129,Clerk-000008,Clerk,Check application form completeness,0.0,0.52,2025-02-19T15:13:22.869,2025-02-19T15:44:19.027,2025-02-19T15:10:02.146
1103,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T15:08:45.956,2025-02-19T15:45:26.970,2025-02-19T15:08:45.956
1125,Clerk-000001,Clerk,Check credit history,0.0,0.38,2025-02-19T15:22:32.942,2025-02-19T15:45:37.645,2025-02-19T15:22:32.942
1128,Clerk-000009,Clerk,Check application form completeness,0.0,0.58,2025-02-19T15:11:29.167,2025-02-19T15:46:08.449,2025-02-19T14:53:28.655
1126,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-02-19T15:32:36.931,2025-02-19T15:47:08.248,2025-02-19T15:27:37.895
1114,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T15:22:43.324,2025-02-19T15:49:11.562,2025-02-19T15:19:38.480
1125,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-02-19T15:22:32.942,2025-02-19T15:49:47.267,2025-02-19T15:22:32.942
1124,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-02-19T15:08:33.394,2025-02-19T15:50:10.516,2025-02-19T15:07:05.239
1128,Clerk-000009,Clerk,Return application back to applicant,0.0,0.12,2025-02-19T15:46:08.449,2025-02-19T15:53:27.758,2025-02-19T15:46:08.449
1126,Clerk-000007,Clerk,Check credit history,0.0,0.44,2025-02-19T15:27:37.895,2025-02-19T15:53:54.347,2025-02-19T15:27:37.895
1109,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T15:13:25.605,2025-02-19T15:57:53.523,2025-02-19T15:13:25.605
1100,Loan Officer-000004,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-02-19T15:04:39.053,2025-02-19T15:58:03.167,2025-02-19T14:53:05.016
1099,Clerk-000005,Clerk,Approve application,0.0,0.52,2025-02-19T15:36:54.871,2025-02-19T16:08:18.839,2025-02-19T15:36:54.871
1129,Clerk-000003,Clerk,Check credit history,0.0,0.4,2025-02-19T15:44:19.027,2025-02-19T16:08:22.643,2025-02-19T15:44:19.027
1115,Clerk-000004,Clerk,Reject application,0.0,0.49,2025-02-19T15:38:46.559,2025-02-19T16:08:24.176,2025-02-19T15:38:46.559
1129,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-02-19T15:50:10.516,2025-02-19T16:08:37.844,2025-02-19T15:44:19.027
1117,Loan Officer-000005,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T15:19:38.480,2025-02-19T16:09:27.388,2025-02-19T14:15:02.713
1127,Clerk-000006,Clerk,Check credit history,0.0,0.65,2025-02-19T15:31:45.859,2025-02-19T16:10:43.064,2025-02-19T15:31:45.859
1130,Clerk-000002,Clerk,Check application form completeness,0.0,0.78,2025-02-19T15:24:35.412,2025-02-19T16:11:35.581,2025-02-19T15:24:35.412
1112,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T15:08:45.956,2025-02-19T16:11:55.786,2025-02-19T14:49:26.504
1121,Loan Officer-000008,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T15:31:29.409,2025-02-19T16:14:30.401,2025-02-19T15:13:22.869
1127,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-02-19T15:47:08.248,2025-02-19T16:15:17.264,2025-02-19T15:31:45.859
1127,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-02-19T15:49:47.267,2025-02-19T16:18:22.392,2025-02-19T15:31:45.859
1126,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-02-19T15:43:27.869,2025-02-19T16:19:52.130,2025-02-19T15:27:37.895
1131,Clerk-000009,Clerk,Check application form completeness,0.0,0.47,2025-02-19T15:53:27.758,2025-02-19T16:21:50.605,2025-02-19T15:47:00.962
1108,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T15:45:26.970,2025-02-19T16:22:01.253,2025-02-19T15:22:43.324
1100,Senior Officer-000002,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-02-19T16:22:01.253,2025-02-19T16:22:28.214,2025-02-19T15:58:03.167
1120,Loan Officer-000006,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T15:30:13.723,2025-02-19T16:22:45.783,2025-02-19T14:37:39.538
1103,Clerk-000008,Clerk,Prepare acceptance pack,0.0,0.64,2025-02-19T15:45:26.970,2025-02-19T16:24:08.129,2025-02-19T15:45:26.970
1103,Clerk-000001,Clerk,Prepare home insurance quote,0.0,0.7,2025-02-19T15:45:37.645,2025-02-19T16:27:49.286,2025-02-19T15:45:26.970
1114,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T15:57:53.523,2025-02-19T16:30:26.117,2025-02-19T15:49:11.562
1130,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-02-19T16:11:35.581,2025-02-19T16:30:27.504,2025-02-19T16:11:35.581
1122,Loan Officer-000007,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T15:36:54.871,2025-02-19T16:30:35.876,2025-02-19T15:23:29.266
1116,Loan Officer-000002,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T15:40:02.424,2025-02-19T16:32:10.727,2025-02-19T15:40:02.424
1123,Loan Officer-000009,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T15:38:46.559,2025-02-19T16:32:47.622,2025-02-19T15:11:29.167
1109,Clerk-000007,Clerk,Prepare acceptance pack,0.0,0.65,2025-02-19T15:57:53.523,2025-02-19T16:37:02.321,2025-02-19T15:57:53.523
1131,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-02-19T16:21:50.605,2025-02-19T16:39:54.576,2025-02-19T16:21:50.605
1109,Clerk-000005,Clerk,Prepare home insurance quote,0.0,0.54,2025-02-19T16:08:18.839,2025-02-19T16:40:25.132,2025-02-19T15:57:53.523
1132,Clerk-000003,Clerk,Check application form completeness,0.0,0.54,2025-02-19T16:08:22.643,2025-02-19T16:40:37.210,2025-02-19T16:02:37.353
1130,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-02-19T16:19:52.130,2025-02-19T16:41:49.001,2025-02-19T16:11:35.581
1117,Clerk-000004,Clerk,Reject application,0.0,0.68,2025-02-19T16:09:27.388,2025-02-19T16:50:12.370,2025-02-19T16:09:27.388
1124,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T15:58:03.167,2025-02-19T16:51:35.723,2025-02-19T15:50:10.516
1121,Loan Officer-000005,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T16:14:30.401,2025-02-19T16:55:08.995,2025-02-19T16:14:30.401
1108,Clerk-000009,Clerk,Prepare acceptance pack,0.0,0.58,2025-02-19T16:22:01.253,2025-02-19T16:57:06.415,2025-02-19T16:22:01.253
1125,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T15:49:47.267,2025-02-19T16:57:21.628,2025-02-19T15:49:47.267
1133,Clerk-000001,Clerk,Check application form completeness,0.0,0.51,2025-02-19T16:27:49.286,2025-02-19T16:58:23.968,2025-02-19T16:22:49.987
1131,Clerk-000002,Clerk,Check credit history,0.0,0.61,2025-02-19T16:21:50.605,2025-02-19T16:58:30.321,2025-02-19T16:21:50.605
1112,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T16:22:28.214,2025-02-19T16:59:06.379,2025-02-19T16:11:55.786
1129,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-02-19T16:18:22.392,2025-02-19T16:59:53.845,2025-02-19T15:44:19.027
1130,Clerk-000006,Clerk,Check credit history,0.0,0.82,2025-02-19T16:11:35.581,2025-02-19T17:00:37.663,2025-02-19T16:11:35.581
1108,Clerk-000008,Clerk,Prepare home insurance quote,0.0,0.66,2025-02-19T16:24:08.129,2025-02-19T17:03:52.756,2025-02-19T16:22:01.253
1134,Clerk-000003,Clerk,Check application form completeness,0.0,0.44,2025-02-19T16:40:37.210,2025-02-19T17:06:55.878,2025-02-19T16:38:03.771
1103,Loan Officer-000002,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-02-19T16:32:10.727,2025-02-19T17:10:10.943,2025-02-19T16:27:49.286
1133,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-02-19T16:58:23.968,2025-02-19T17:10:47.946,2025-02-19T16:58:23.968
1114,Clerk-000007,Clerk,Prepare acceptance pack,0.0,0.57,2025-02-19T16:37:02.321,2025-02-19T17:10:57.675,2025-02-19T16:30:26.117
1114,Clerk-000005,Clerk,Prepare home insurance quote,0.0,0.52,2025-02-19T16:40:25.132,2025-02-19T17:11:47.056,2025-02-19T16:30:26.117
1126,Loan Officer-000008,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T16:19:52.130,2025-02-19T17:13:40.766,2025-02-19T16:19:52.130
1116,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T16:32:10.727,2025-02-19T17:15:38.755,2025-02-19T16:32:10.727
1127,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T16:18:22.392,2025-02-19T17:16:05.597,2025-02-19T16:18:22.392
1120,Loan Officer-000009,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T16:32:47.622,2025-02-19T17:16:30.261,2025-02-19T16:22:45.783
1132,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-02-19T16:40:37.210,2025-02-19T17:17:39.669,2025-02-19T16:40:37.210
1131,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-02-19T16:41:49.001,2025-02-19T17:20:46.968,2025-02-19T16:21:50.605
1132,Clerk-000004,Clerk,Check credit history,0.0,0.54,2025-02-19T16:50:12.370,2025-02-19T17:22:32.577,2025-02-19T16:40:37.210
1135,Clerk-000001,Clerk,Check application form completeness,0.0,0.44,2025-02-19T16:58:23.968,2025-02-19T17:24:51.887,2025-02-19T16:49:56.846
1133,Clerk-000002,Clerk,Check credit history,0.0,0.47,2025-02-19T16:58:30.321,2025-02-19T17:26:32.879,2025-02-19T16:58:23.968
1132,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-02-19T16:59:53.845,2025-02-19T17:26:48.924,2025-02-19T16:40:37.210
1100,Loan Officer-000006,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T16:22:45.783,2025-02-19T17:28:06.402,2025-02-19T16:22:28.214
1103,Loan Officer-000007,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-02-19T16:30:35.876,2025-02-19T17:29:29.907,2025-02-19T16:24:08.129
1136,Clerk-000003,Clerk,Check application form completeness,0.0,0.43,2025-02-19T17:06:55.878,2025-02-19T17:32:32.017,2025-02-19T16:56:25.704
1134,Clerk-000007,Clerk,Check credit history,0.0,0.42,2025-02-19T17:10:57.675,2025-02-19T17:36:15.736,2025-02-19T17:06:55.878
1121,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T16:59:06.379,2025-02-19T17:36:20.479,2025-02-19T16:55:08.995
1109,Loan Officer-000005,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-02-19T16:55:08.995,2025-02-19T17:36:22.120,2025-02-19T16:40:25.132
1124,Clerk-000009,Clerk,Reject application,0.0,0.66,2025-02-19T16:57:06.415,2025-02-19T17:36:51.508,2025-02-19T16:51:35.723
1112,Clerk-000008,Clerk,Prepare home insurance quote,0.0,0.58,2025-02-19T17:03:52.756,2025-02-19T17:38:25.224,2025-02-19T16:59:06.379
1134,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-02-19T17:10:47.946,2025-02-19T17:41:15.875,2025-02-19T17:06:55.878
1112,Clerk-000006,Clerk,Prepare acceptance pack,0.0,0.68,2025-02-19T17:00:37.663,2025-02-19T17:41:29.867,2025-02-19T16:59:06.379
1109,Loan Officer-000004,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-02-19T16:51:35.723,2025-02-19T17:43:17.476,2025-02-19T16:37:02.321
1137,Clerk-000005,Clerk,Check application form completeness,0.0,0.56,2025-02-19T17:11:47.056,2025-02-19T17:45:16.053,2025-02-19T17:09:09.254
1133,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-02-19T17:20:46.968,2025-02-19T17:48:00.465,2025-02-19T16:58:23.968
1120,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T17:16:30.261,2025-02-19T17:50:34.622,2025-02-19T17:16:30.261
1109,Senior Officer-000001,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-02-19T17:50:34.622,2025-02-19T17:50:58.382,2025-02-19T17:43:17.476
1108,Loan Officer-000002,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-02-19T17:10:10.943,2025-02-19T17:51:33.617,2025-02-19T17:03:52.756
1134,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-02-19T17:26:48.924,2025-02-19T17:54:38.785,2025-02-19T17:06:55.878
1114,Loan Officer-000008,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-02-19T17:13:40.766,2025-02-19T17:55:02.965,2025-02-19T17:10:57.675
1116,Clerk-000001,Clerk,Prepare home insurance quote,0.0,0.51,2025-02-19T17:24:51.887,2025-02-19T17:55:43.159,2025-02-19T17:15:38.755
1116,Clerk-000004,Clerk,Prepare acceptance pack,0.0,0.58,2025-02-19T17:22:32.577,2025-02-19T17:57:04.482,2025-02-19T17:15:38.755
1136,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-02-19T17:41:15.875,2025-02-19T17:57:38.338,2025-02-19T17:32:32.017
1135,Clerk-000002,Clerk,Check credit history,0.0,0.55,2025-02-19T17:26:32.879,2025-02-19T17:59:33.947,2025-02-19T17:24:51.887
1108,Loan Officer-000001,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-02-19T16:57:21.628,2025-02-19T18:00:10.839,2025-02-19T16:57:06.415
1122,Loan Officer-000009,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T17:16:30.261,2025-02-19T18:02:10.729,2025-02-19T16:30:35.876
1103,Clerk-000003,Clerk,Approve application,0.0,0.52,2025-02-19T17:32:32.017,2025-02-19T18:03:49.200,2025-02-19T17:29:29.907
1135,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-02-19T17:24:51.887,2025-02-19T18:04:01.979,2025-02-19T17:24:51.887
1136,Clerk-000007,Clerk,Check credit history,0.0,0.47,2025-02-19T17:36:15.736,2025-02-19T18:04:09.992,2025-02-19T17:32:32.017
1125,Loan Officer-000007,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T17:29:29.907,2025-02-19T18:06:05.361,2025-02-19T16:57:21.628
1138,Clerk-000006,Clerk,Check application form completeness,0.0,0.45,2025-02-19T17:41:29.867,2025-02-19T18:08:30.393,2025-02-19T17:16:02.088
1121,Clerk-000009,Clerk,Prepare acceptance pack,0.0,0.55,2025-02-19T17:36:51.508,2025-02-19T18:09:48.210,2025-02-19T17:36:20.479
1139,Clerk-000005,Clerk,Check application form completeness,0.0,0.43,2025-02-19T17:45:16.053,2025-02-19T18:10:52.066,2025-02-19T17:34:07.672
1114,Loan Officer-000003,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-02-19T17:16:05.597,2025-02-19T18:10:54.233,2025-02-19T17:11:47.056
1121,Clerk-000008,Clerk,Prepare home insurance quote,0.0,0.56,2025-02-19T17:38:25.224,2025-02-19T18:11:55.381,2025-02-19T17:36:20.479
1136,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-02-19T17:54:38.785,2025-02-19T18:15:17.643,2025-02-19T17:32:32.017
1137,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-02-19T17:57:38.338,2025-02-19T18:20:24.572,2025-02-19T17:45:16.053
1100,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T17:36:20.479,2025-02-19T18:20:27.214,2025-02-19T17:28:06.402
1109,Clerk-000001,Clerk,Cancel application,0.0,0.5,2025-02-19T17:55:43.159,2025-02-19T18:25:33.324,2025-02-19T17:50:58.382
1112,Loan Officer-000002,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-02-19T17:51:33.617,2025-02-19T18:27:58.701,2025-02-19T17:41:29.867
1122,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T18:02:10.729,2025-02-19T18:29:45.657,2025-02-19T18:02:10.729
1135,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-02-19T17:48:00.465,2025-02-19T18:29:53.483,2025-02-19T17:24:51.887
1126,Loan Officer-000005,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T17:36:22.120,2025-02-19T18:30:45.738,2025-02-19T17:13:40.766
1116,Loan Officer-000001,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-02-19T18:00:10.839,2025-02-19T18:31:56.923,2025-02-19T17:55:43.159
1120,Clerk-000002,Clerk,Prepare home insurance quote,0.0,0.54,2025-02-19T17:59:33.947,2025-02-19T18:31:58.066,2025-02-19T17:50:34.622
1140,Clerk-000006,Clerk,Check application form completeness,0.0,0.41,2025-02-19T18:08:30.393,2025-02-19T18:33:01.361,2025-02-19T17:52:19.278
1123,Loan Officer-000006,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T17:28:06.402,2025-02-19T18:33:48.815,2025-02-19T16:32:47.622
1108,Clerk-000003,Clerk,Approve application,0.0,0.51,2025-02-19T18:03:49.200,2025-02-19T18:34:21.070,2025-02-19T18:00:10.839
1137,Clerk-000007,Clerk,Check credit history,0.0,0.51,2025-02-19T18:04:09.992,2025-02-19T18:34:57.174,2025-02-19T17:45:16.053
1137,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-02-19T18:15:17.643,2025-02-19T18:36:50.286,2025-02-19T17:45:16.053
1120,Clerk-000004,Clerk,Prepare acceptance pack,0.0,0.7,2025-02-19T17:57:04.482,2025-02-19T18:39:00.138,2025-02-19T17:50:34.622
1139,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-02-19T18:20:24.572,2025-02-19T18:39:16.670,2025-02-19T18:10:52.066
1114,Clerk-000008,Clerk,Approve application,0.0,0.49,2025-02-19T18:11:55.381,2025-02-19T18:41:17.442,2025-02-19T18:10:54.233
1141,Clerk-000005,Clerk,Check application form completeness,0.0,0.53,2025-02-19T18:10:52.066,2025-02-19T18:42:51.397,2025-02-19T18:07:39.019
1139,Clerk-000007,Clerk,Check credit history,0.0,0.14,2025-02-19T18:34:57.174,2025-02-19T18:43:29.780,2025-02-19T18:10:52.066
1121,Loan Officer-000003,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-02-19T18:10:54.233,2025-02-19T18:43:34.165,2025-02-19T18:09:48.210
1138,Clerk-000009,Clerk,Check credit history,0.0,0.58,2025-02-19T18:09:48.210,2025-02-19T18:44:29.025,2025-02-19T18:08:30.393
1127,Loan Officer-000008,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T17:55:02.965,2025-02-19T18:45:00.752,2025-02-19T17:16:05.597
1129,Loan Officer-000007,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T18:06:05.361,2025-02-19T18:45:03.317,2025-02-19T16:59:53.845
1112,Loan Officer-000004,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-02-19T17:43:17.476,2025-02-19T18:45:22.108,2025-02-19T17:38:25.224
1138,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-02-19T18:08:30.393,2025-02-19T18:52:34.770,2025-02-19T18:08:30.393
1139,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-02-19T18:36:50.286,2025-02-19T18:55:27.569,2025-02-19T18:10:52.066
1141,Clerk-000007,Clerk,Check credit history,0.0,0.22,2025-02-19T18:43:29.780,2025-02-19T18:56:35.187,2025-02-19T18:42:51.397
1125,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T18:20:27.214,2025-02-19T18:57:44.913,2025-02-19T18:06:05.361
1138,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-02-19T18:29:53.483,2025-02-19T18:59:01.539,2025-02-19T18:08:30.393
1140,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-02-19T18:39:16.670,2025-02-19T19:02:03.591,2025-02-19T18:33:01.361
1100,Clerk-000001,Clerk,Prepare acceptance pack,0.0,0.64,2025-02-19T18:25:33.324,2025-02-19T19:04:11.044,2025-02-19T18:20:27.214
1116,Loan Officer-000009,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-02-19T18:02:10.729,2025-02-19T19:07:29.793,2025-02-19T17:57:04.482
1122,Clerk-000006,Clerk,Prepare home insurance quote,0.0,0.58,2025-02-19T18:33:01.361,2025-02-19T19:07:52.725,2025-02-19T18:29:45.657
1142,Clerk-000008,Clerk,Check application form completeness,0.0,0.46,2025-02-19T18:41:17.442,2025-02-19T19:08:59.000,2025-02-19T18:27:09.393
1100,Clerk-000002,Clerk,Prepare home insurance quote,0.0,0.64,2025-02-19T18:31:58.066,2025-02-19T19:10:15.596,2025-02-19T18:20:27.214
1121,Loan Officer-000002,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-02-19T18:27:58.701,2025-02-19T19:13:15.979,2025-02-19T18:11:55.381
1122,Clerk-000003,Clerk,Prepare acceptance pack,0.0,0.66,2025-02-19T18:34:21.070,2025-02-19T19:13:42.112,2025-02-19T18:29:45.657
1141,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-02-19T18:52:34.770,2025-02-19T19:14:33.051,2025-02-19T18:42:51.397
1140,Clerk-000004,Clerk,Check credit history,0.0,0.6,2025-02-19T18:39:00.138,2025-02-19T19:14:44.115,2025-02-19T18:33:01.361
1144,Clerk-000009,Clerk,Check application form completeness,0.0,0.51,2025-02-19T18:44:29.025,2025-02-19T19:14:56.875,2025-02-19T18:41:36.722
1143,Clerk-000005,Clerk,Check application form completeness,0.0,0.55,2025-02-19T18:42:51.397,2025-02-19T19:15:38.123,2025-02-19T18:32:35.143
1126,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T18:30:45.738,2025-02-19T19:16:45.852,2025-02-19T18:30:45.738
1116,Senior Officer-000001,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-02-19T19:16:45.852,2025-02-19T19:17:23.891,2025-02-19T19:07:29.793
1132,Loan Officer-000008,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T18:45:00.752,2025-02-19T19:24:51.163,2025-02-19T17:26:48.924
1140,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-02-19T18:55:27.569,2025-02-19T19:25:22.847,2025-02-19T18:33:01.361
1112,Clerk-000007,Clerk,Approve application,0.0,0.54,2025-02-19T18:56:35.187,2025-02-19T19:28:56.801,2025-02-19T18:45:22.108
1120,Loan Officer-000003,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-02-19T18:43:34.165,2025-02-19T19:30:32.552,2025-02-19T18:39:00.138
1130,Loan Officer-000005,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T18:30:45.738,2025-02-19T19:30:35.759,2025-02-19T17:00:37.663
1145,Clerk-000008,Clerk,Check application form completeness,0.0,0.4,2025-02-19T19:08:59.000,2025-02-19T19:33:08.028,2025-02-19T19:00:46.744
1133,Loan Officer-000007,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T18:45:03.317,2025-02-19T19:36:41.192,2025-02-19T17:48:00.465
1142,Clerk-000002,Clerk,Check credit history,0.0,0.46,2025-02-19T19:10:15.596,2025-02-19T19:37:41.600,2025-02-19T19:08:59.000
1131,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2025-02-19T18:31:56.923,2025-02-19T19:38:00.178,2025-02-19T17:20:46.968
1123,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T18:57:44.913,2025-02-19T19:38:26.655,2025-02-19T18:33:48.815
1144,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-02-19T19:14:56.875,2025-02-19T19:38:28.339,2025-02-19T19:14:56.875
1143,Clerk-000009,Clerk,Check credit history,0.0,0.39,2025-02-19T19:15:38.123,2025-02-19T19:38:49.968,2025-02-19T19:15:38.123
1144,Clerk-000004,Clerk,Check credit history,0.0,0.42,2025-02-19T19:14:56.875,2025-02-19T19:40:20.154,2025-02-19T19:14:56.875
1120,Loan Officer-000006,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-02-19T18:33:48.815,2025-02-19T19:40:43.298,2025-02-19T18:31:58.066
1146,Clerk-000005,Clerk,Check application form completeness,0.0,0.41,2025-02-19T19:16:19.933,2025-02-19T19:40:57.179,2025-02-19T19:16:19.933
1120,Senior Officer-000002,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-02-19T19:40:43.298,2025-02-19T19:41:11.213,2025-02-19T19:40:43.298
1141,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-02-19T18:59:01.539,2025-02-19T19:43:00.719,2025-02-19T18:42:51.397
1121,Clerk-000003,Clerk,Approve application,0.0,0.52,2025-02-19T19:13:42.112,2025-02-19T19:45:01.435,2025-02-19T19:13:15.979
1125,Clerk-000001,Clerk,Prepare acceptance pack,0.0,0.71,2025-02-19T19:04:11.044,2025-02-19T19:46:57.199,2025-02-19T18:57:44.913
1125,Clerk-000006,Clerk,Prepare home insurance quote,0.0,0.65,2025-02-19T19:07:52.725,2025-02-19T19:47:08.043,2025-02-19T18:57:44.913
1142,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-02-19T19:25:22.847,2025-02-19T19:51:15.199,2025-02-19T19:08:59.000
1142,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-02-19T19:08:59.000,2025-02-19T19:52:26.083,2025-02-19T19:08:59.000
1129,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2025-02-19T18:45:22.108,2025-02-19T19:52:40.344,2025-02-19T18:45:03.317
1116,Clerk-000007,Clerk,Cancel application,0.0,0.49,2025-02-19T19:28:56.801,2025-02-19T19:58:25.301,2025-02-19T19:17:23.891
1143,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-02-19T19:38:28.339,2025-02-19T19:58:27.383,2025-02-19T19:15:38.123
1126,Clerk-000008,Clerk,Prepare home insurance quote,0.0,0.46,2025-02-19T19:33:08.028,2025-02-19T20:00:40.289,2025-02-19T19:16:45.852
1127,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-02-19T19:17:23.891,2025-02-19T20:02:34.261,2025-02-19T18:45:00.752
1146,Clerk-000007,Clerk,Return application back to applicant,0.0,0.11,2025-02-19T19:58:25.301,2025-02-19T20:04:57.893,2025-02-19T19:40:57.179
1100,Loan Officer-000002,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-02-19T19:13:15.979,2025-02-19T20:06:57.775,2025-02-19T19:10:15.596
1126,Clerk-000002,Clerk,Prepare acceptance pack,0.0,0.53,2025-02-19T19:37:41.600,2025-02-19T20:09:30.734,2025-02-19T19:16:45.852
